,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
265,0.7541998863220215,0.14103668490708518,0.1396000862121582,0.038354002050520225,0.001,"(25, 25)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",0.5225614439324116,0.6297235023041474,0.6644969278033795,0.5430008210180625,0.5366219667943807,0.5796090746017749,0.05695791701786609,220,0.533056822032295,0.6314459826767539,0.7340364816052509,0.6379262474736049,0.5427587193413952,0.6158448506258599,0.07334260058945893
266,2.247200059890747,1.0661755724786892,0.14479994773864746,0.046434439596475474,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.6050499231950844,0.4644969278033794,0.6481566820276499,0.5648809523809523,0.5435185185185185,0.5652288629355161,0.06207248381301184,248,0.6484321815127089,0.457834413421824,0.6474045593245371,0.5970026403852875,0.5801545453247272,0.586165667993817,0.06964166135811538
267,1.055600070953369,0.25497810817351835,0.10799999237060547,0.0036878478856766433,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 3}",0.6055299539170506,0.696178955453149,0.5906874039938557,0.6082307060755336,0.6252873563218391,0.6253263448376072,0.037362729183163995,113,0.6325694944092731,0.6897748392166032,0.6198249513753821,0.6944887916587472,0.6594598505135761,0.6592235854347164,0.029798532289326326
268,0.8466000080108642,0.17759569399017333,0.11739997863769532,0.012642866888222292,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 4}",0.6811827956989247,0.639189708141321,0.4623655913978497,0.6008004926108375,0.65,0.6066889585686515,0.07681376187430207,146,0.6712751133581415,0.6697796155663239,0.4314433563877855,0.6739655564831377,0.6451925182308029,0.6183312320052383,0.09401465370288536
269,1.205079936981201,0.3893205554187124,0.10840005874633789,0.0034985438130028545,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",0.6395161290322581,0.4206989247311828,0.6578917050691245,0.6594417077175697,0.6850574712643678,0.611716665244022,0.09739367343254918,140,0.6696293047425937,0.4640565693541267,0.7161977551321814,0.6781276966085397,0.7240639633502342,0.6504150578375352,0.09551773490632924
270,0.8377599716186523,0.21244307643791346,0.12352008819580078,0.020225434589863363,0.001,"(100, 25, 100)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 6}",0.6540322580645159,0.6774193548387096,0.642415514592934,0.6160303776683088,0.6591954022988505,0.6499389537817652,0.020294773117967957,95,0.682177861350106,0.6526051183279201,0.6251495660706554,0.6751489842400538,0.6480192236830757,0.6566201507343622,0.020381405120558357
271,1.1455599784851074,0.23094935906742847,0.10947999954223633,0.0005599975788950592,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 7}",0.7123079877112134,0.7606950844854071,0.6590821812596008,0.6838464696223316,0.7105683269476373,0.7054512011912596,0.03402546219017851,68,0.7209561557865379,0.7114317569620809,0.7011188042724582,0.7229850318938214,0.7147315793570528,0.7142446656543902,0.007770146447475845
272,0.9526800155639649,0.29893714600275034,0.1127199649810791,0.006056540056185498,0.001,"(100, 25, 100)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 8}",0.6548387096774192,0.7134408602150537,0.5709677419354839,0.5987889983579637,0.7189016602809707,0.6513338092531988,0.05935398773310492,93,0.6918350434415502,0.7155021221428556,0.6104633043713344,0.6829126135903425,0.7354850426776068,0.6872396252447379,0.04256955104133601
273,0.9065999507904052,0.0674320002092721,0.10868010520935059,0.0021821713604372856,0.001,"(100, 25, 100)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 9}",0.7037634408602149,0.7206413210445468,0.7168778801843319,0.6355706075533661,0.6411877394636015,0.6840820574865347,0.03729989329533705,86,0.702245571713732,0.7271097608186193,0.7230133370380663,0.719780079489137,0.7270100013216002,0.719831750076231,0.009207557397604232
274,0.8941999912261963,0.15935180860531847,0.11543998718261719,0.012479972841177377,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",0.6299923195084486,0.7539746543778801,0.6578917050691245,0.696243842364532,0.6882183908045977,0.6852348186817042,0.041861469955057885,85,0.7390772755583689,0.7414684914937509,0.6604718778239201,0.765975534988518,0.7206553478048556,0.7255297055338827,0.0355801264228389
