,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
147,0.3119999408721924,0.00986628482804185,0.1185600757598877,0.007642371899125761,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 40}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
148,0.32760004997253417,0.03120002746582031,0.11543993949890137,0.007642430299140261,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 45}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
149,0.312000036239624,0.009866284827350484,0.11543998718261719,0.007642488699898547,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 50}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
150,0.3088799476623535,0.011673983872827169,0.10920004844665528,9.5367431640625e-08,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 55}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
151,0.3619199752807617,0.04972459619457409,0.10920004844665528,9.5367431640625e-08,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 60}",0.3804430863254392,0.3105383496154645,0.0,0.5176470588235295,0.2191780821917808,0.2855285698876182,0.17278220922523913,5,0.4904633091541893,0.15766341178253604,0.18535997590119455,0.4217864395477823,0.35031718860134886,0.3211180649974102,0.1302399359528574
152,0.3244800090789795,0.011673945640278138,0.10919995307922363,1.7841612752790173e-07,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.30575995445251464,0.007642508165826268,0.11232008934020996,0.006239938736872876,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.34632000923156736,0.011673869177336461,0.11543993949890137,0.007642430300627835,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 4}",0.0,0.0,0.0,0.0,0.12121212121212122,0.024155844155844156,0.048419792470826034,284,0.046238737165607266,0.0,0.0,0.06071341314439275,0.046108529768761466,0.0306121360157523,0.025552383491619726
155,0.3244799613952637,0.011673932896651614,0.11544017791748047,0.012479996681554984,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.3900000095367432,0.019732645049477263,0.1123199462890625,0.006240010264040759,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
