,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
279,0.8158000946044922,0.22409407606216605,0.004600048065185547,0.0007999539459686984,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.3949246629659,0.43092010383616963,0.3157894736842105,0.40764331210191085,0.0,0.310154225842424,0.15950059461677968,42,0.24868519909842196,0.3401177725961345,0.4200086994345361,0.4273798262963275,0.0,0.287238299485084,0.157515743693596
280,0.5669999599456788,0.07239631782176797,0.004000043869018555,0.0006324097029183531,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.459399938583374,0.028993804654024485,0.003800106048583984,0.0007483791930950463,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.7317999362945556,0.20577029382055897,0.004600000381469726,0.0007999897074229017,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.0,0.0,0.06060606060606061,0.0,0.17454545454545453,0.0469056277056277,0.06786709537955753,246,0.015748031496062975,0.061478454680534846,0.0,0.015624999999999969,0.4560155981190496,0.10977341685912949,0.17433929677163498
283,0.763800048828125,0.3389132092812466,0.0042000293731689455,0.0004000425445315194,0.001,"(100, 25, 100)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.06013766453326893,0.11720404801129676,0.47184170471841713,0.27681660899653976,0.17328519855595667,0.21966221632380448,0.14495981187197415,107,0.07596796034059342,0.061239592969472637,0.5438008616562944,0.2589144948795631,0.4183760630857023,0.27165979458632517,0.1888495812713991
284,0.767000150680542,0.31922101221840243,0.003999900817871094,0.0006324850894031313,0.001,"(100, 25, 100)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.0,0.0,0.11764705882352941,0.27681660899653976,0.2222222222222222,0.12298072170044487,0.11294215839263506,164,0.0,0.0,0.19927826784282232,0.26999680838782797,0.5248152059134099,0.19881805642881206,0.19513995342898519
285,0.22140002250671387,0.010613154344576577,0.003000020980834961,0.000894468993974664,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.01553079178885629,0.0,0.0,0.0,0.0,0.003106158357771258,0.006212316715542515
286,0.3190000534057617,0.10063599805927816,0.0026000022888183595,0.0004899208473093903,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.2287999153137207,0.01072193327797941,0.0021999359130859377,0.0004000425445315194,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.015669751698345426,0.03115733985974487,0.0,0.0,0.0,0.00936541831161806,0.012472094007547343
288,0.2995999813079834,0.0860294145192452,0.0022000789642333983,0.00040009022824606964,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.0,0.0,0.0,0.22456140350877193,0.0622568093385214,0.05715877241742489,0.08691854350534714,229,0.046238737165607266,0.0,0.0,0.23280612807230197,0.07546539524431337,0.07090205209644451,0.0859025436231465
